,ID,Subject
35,15,"Meeting this week, and then again in the next week<br>
386,Report this Week's Expert...<oos>In a way.
465,Positions from New York (for Mike Maggi).
301,Curves for your groups to find out about the other person(s) in your group.  <
140,Update to our Web Content Guidelines.
284,Request ed Info!.
248,Request Submitted: Access Request 000000000081551.
154,Trading Simulation Training October 31.
173,Trading in the Ospraie Portfolio <i>On line with your online research!.
331,Transmission Report--Highlights.
117,Update on the Market and Government Affairs Committee - CERA.
297,Curves Loading  <i>This is an Open Secret!.
72,Power Exchange Program.
90,Power of Communication Program - Revised!<br>"
36,15,Update on the RTOs - from ENE.
37,15,Report on NYISO Meeting (2nd Thursday of the Month).
38,15,"Request ed Information  We need each person's email address.
196,Deal Control Opportunity.
412,Report a Problem.
218,Deal #476531.
132,Update to Merger Q&A.
79,Power Outage Notification: 11/26/01.
434,Positions to Increase in the Price of Gas.....
63,Power & Light: A Reminder.
148,Trading Track - Interviews October.
296,Curves for LGS.
302,Curves :  the big twist.
462,Positions in Houston.
175,Trading Track - Interviews May Be Scheduled.
82,Power Merchants - Power Merchants Index.
304,Curves on the Net <i>Credit: <a href=""""http://www"""
39,15,Deal Entry Procedure - Clarification.
40,15,Positions for tomorrow.
41,15,Deal 3460742.
42,15,Transmission Report - 10/22/2001.
43,15,Positions  - Please see attached.  Our final.
45,15,Trading Track Executive Search (Team List.
46,15,Transmission Info - PXCC.
48,15,Report to BPU on CERA Workshop - October 21.
49,15,Curves  <eod>Subject: EnTouch Newsletter (5 of 5).
50,15,Power Industry Newsletter.
51,15,Deal #113313.1.
52,15,Report on FERC and Securities Litigation -.
53,15,Curves for the Month of November<br>
54,15,Request ed Feedback on ERCOT Site.
55,15,"Curves , Plot & Draw <em> <em> <em> <em"
56,15,Report your October 15 physical to financial transactions.
58,15,Report on CQ Weekly Meeting!.
59,15,Report on ENE.
60,15,Trading Track - Technical Corner.
62,15,Positions  <opos>knight</opos> <u>http://ww
65,15,Report on Enron's Third Quarter Earnings.
66,15,Curves in Path class.
67,15,Report for 10/5/01.
68,15,Curves and Graphs <opos> (2) <pc>.
70,15,Curves - a very helpful tool for identifying complex information.
71,15,Power of Communication Training.
72,15,Positions - ENA Associates.
73,15,Update to Virus Protection Software.
74,15,Request for P&C Report by Jeff.
75,15,Transmission of Risk <i>Subject: Transmission of Risk</i>.
76,15,Power and Gas Trading: FERC & CPUC Reports.
77,15,Trading Track News - November 13th.
78,15,Positions in Risk (for future reference>   <i>I have been getting.
79,15,Report Receipt - Enron Employee.
82,15,Power Marketing -  Your Thoughts.
83,15,"Trading Track
86,Power Trading Forum Update (November 18th.
31,Meeting in Chicago.
84,Power Marketers News  December 19"
84,15,Curves  - New additions to our Database and new.
85,15,Request for Info -  ENA Upstream Company
86,15,Deal Summary & Hot Listings - Add'l Group!.
87,15,"Positions  Update to your RTO/marketing community, as discussed."
88,15,Update - New Issue.
89,15,Request ed: Access Request for joey.o'lin@enron.com.
90,15,Transmission Testing <eos>Subject: Transmission testing and other
91,15,Curves from an earlier version.
92,15,Curves for EOL by Joe Mahabir <eos>Subject: FW
93,15,Request for Directions.
94,15,Deal # 42252.
95,15,"Update on our meeting today<br>

Subject: Update on Meeting with Ken Lay on 7"
96,15,Deal Entry Generator.
97,15,Trading Track - Interviews November.
98,15,Meeting to discuss new site enhancements.
100,15,Power Marketers e-mail survey: Answers in Word.
101,15,Meeting Scheduled!<br>Location Change.
102,15,Positions to add for Week 12 pick.
103,15,Transmission Data.
104,15,"Meeting :  Jan. 3 at 2 pm in the Lobby,"
105,15,Transmission Issues Notice.
106,15,Power Transmission News.
107,15,Update of ENA Trading Track Presentation and Event.
108,15,Curves  for the New Zealand Dollar and the United States Dollar.
109,15,Curves for Your Approval.
110,15,Meeting - Reminder.
111,15,Deal Summary for April 2001.
112,15,Request Submitted: Access Request (IDHN-4RTJ3KD7).
113,15,Meeting Today at 5:00 pm.
114,15,"Meeting w/Breckenridge & Co. Execs - Tuesday, Oct."
0,16,Changes in OOP Systems (Thanks to Jeff Doll for the info).
1,16,Real Estate Finance Article.
2,16,Time Reports are Due!!! <eos>Subject: New Color Printer
3,16,Deal #554435.
4,16,Deal # 497437.
5,16,Time to Play <i>Football</i> -.
6,16,Schedule time.
7,16,Need Information for ENE's Customer Service Task Force.
8,16,Schedule for 2001 Plan Template.
9,16,Real Estate &  E-Commerce  Business Plan -  10:00 Edition.
10,16,Problem Solving Session Notes <em>Local Reliability Council.
11,16,Changes in Control Areas.
12,16,Problem with the other shoe.
13,16,Changes to NYMEX Forecast Advisory List.
14,16,Deal Approval Request [CGEY Virus checked].
15,16,Changes to EES Netco Accounting Process.
16,16,Real Estate Finance - Real Deals.
17,16,"Time to Make a New Friends, Family!."
18,16,Scheduling for the Week of October 7-11.
19,16,Need help!  Please respond to our new eos users to our.  We will be in
20,16,Losses  not listed in your ETS book for you.
21,16,Schedule to ERCOT: Notice of Changes to ERCOT Rules for the Year.
22,16,Need to send a greeting!.
23,16,Losses :  The Risks of Short-term Power Derivatives.
24,16,"Real -Time Position Adjustments for Thursday, June 1, 2001."
25,16,Losses for August 10th.
26,16,Real -Time Credit Meeting at The Houstonian  - June 13.
27,16,Deal Entry.
28,16,Schedule 1 meeting.
29,16,Need Contact Info.
30,16,"Schedule Crawler: HourAhead Failure Daily Update
182,Need your input"
31,16,Scheduling for the week of Aug 24th.
32,16,Deals in Early Sellers and Buyers and their Out-of-town.
33,16,"Deal List - Revised  August 10, 2001."
34,16,Deals for sale.
35,16,Real Estate Finance - New Real Deals from BusinessWeek Online.
36,16,Changes to GISB Standards.
37,16,Need Information Regarding the New Company.
38,16,Deal Analysis - Third Edition.
39,16,Real Estate Finance  (For those that didn't get it).
40,16,Scheduling and Bidding Information.
41,16,Need a NEW ID? <opos> <em>Notice of Changes</e
42,16,Changes to New Procedures\Interim Procedures.
43,16,Deal 63739.
44,16,Problem Solving Workshop - April 7th & 8th.
45,16,Scheduling Process for Enron Employees.
46,16,Deal bench - New Feature for the UBS Web Site.
47,16,"Losses from New York Office (Explicitly, and  Undeliverable)."
48,16,Deals from $59 to $158.
49,16,Scheduling a meeting to discuss your needs today.  We.
50,16,Deal Entry - Enron-Columbia Hills.
51,16,Problem with the numbers.
52,16,Need your help! :o).
53,16,Deals in the Market.
54,16,Need assistance.
55,16,Deal in dispute.
56,16,Problem Solving Workshop.
57,16,Changes in EOL Report<br><br>Subject: FW: (no subject).
58,16,"Deals for December, 1999."
59,16,Time on the job.
60,16,Deal Bench Subscription Update.
61,16,Deal Tickets for Tomorrow's Benefit Event!.
62,16,Schedule C <em> <em> <em> <em> <em
63,16,Need Your Help!!! <eos>Bumper stickers!.
64,16,Changes to our Data Storage Policy.
65,16,Deal # qb9710.
66,16,Losses and Overtakes in the market (finally.
67,16,Problem atic Obligation <o>Summary of today's activities.
68,16,Scheduling & Bidding - Business-Wide Cost Saving Opportunities.
69,16,Problem with the Credit Report.
70,16,Changes to your account -   We now send
71,16,Changes in GISB Certification.
72,16,Problem with FERC order to curtail generation for..
73,16,Scheduling the Time for Super Saturday - from 12-03.
74,16,"Real Options Week - April 24, 2001."
75,16,Changes in Risk Policy - Your Account Assignment & Assumption.
76,16,Losses on Wed & Thurs.
77,16,Real Estate Finance: Real Deals From Travelocity.
78,16,Scheduling Process -  Technical Issues -  Please Review.
79,16,Problem with Weather.
80,16,Deal bench Training - REVERSED!  (Enron is sending us an invitatio
81,16,Deals for tomorrow(Saturday).
82,16,Problem Solving in the Energy Industry
83,16,Problem with the EOTT network <eos>Turbine/Streamlining Solution
84,16,Time Reports Are Now Available!.
85,16,Need les v. Exxon.
86,16,Scheduling the Day of the Pool
87,16,Real Estate Confirms for your Review.
88,16,Scheduling :  The Load.
89,16,Problem Solving Session.
90,16,Time Report Posted--Tomorrow at 10:30AM.
91,16,Real Estate Investor's Guide - November 2001.
92,16,Schedule to the Non-terminated Contract.
93,16,Problem Solving Training
94,16,Schedule Crawler: Time Change.
95,16,Deals from the TradeSpark e-Book Access.
96,16,"Deals that Aren't in your Price Range, Now Available on CD."
97,16,Problem for the RTO's working on the energy price.
98,16,Problem with the new Outlook.
99,16,Real Estate Finance: Trading Strategies for Short-term.
100,16,Changes to Enpower Database  <o>http://www.enron.co
101,16,Real Estate Finance - Your Subscription.
102,16,Time Magazine: The Power Point Presentation Has Gone Viral.
103,16,"Schedule Crawler:  Wed - Fri, Jan 01, 2002."
104,16,Time Reports Due Friday.
105,16,Need your feedback on your new work schedule.
106,16,Need contact information!.
107,16,Deal Control Tips   ETS Organization Announcement.
108,16,Scheduling Power.
109,16,Time for the Pics.
110,16,Scheduling Coordinators - Environme.
111,16,Real Estate
112,16,Real News - 10/29  <p>Re: Real News - 10
113,16,Deal List-11/31/01.
114,16,"Losses and problems today -  this one is the big one<br>
86,Deal Info: 113827.01.
31,Real MoneyExchange.com <i>Membership Rewards</i>
84,Deal Bench News - 2002.
329,Problem for Scheduling Staff Meeting:  The Basics.
234,Deals not in the """"big 14"""" for the week ending December 8"
115,16,Deals for Week of October 13th.
0,17,Market Point Licensing Application.
1,17,"Market Area IT Availability August 28, 2001."
3,17,Access to the  AOL Voice Mail Network.
4,17,Market Update.
5,17,Affairs Update (Oct. 14th).
6,17,Conference Call with EES Management and Trading Team.
8,17,Update on B2B Business.
9,17,Conference Call re: New York.
10,17,Market Link - Downgrade to 1.7F/L!!!.
11,17,Market Link Approval Request  <ol>Email for John Baughman<
12,17,Affairs and Defense Department Employee.
13,17,Market Update - May 2001.
14,17,Comments on El Paso System RTO Order.
15,17,Comments on FERC November 1 order.
16,17,Letter of Recommendation from the Committee.
17,17,Issues from a previous visit of mine: new location to test.
18,17,Letter to S. Edwards.
19,17,Market Point Pricing - New Generation for your.
23,17,Letter of Understanding <i>Daily Kossem</i> News Story.
24,17,Market /Client Updates (4).
25,17,Access and Contacts <i>Subject: <i>Membership Rewards</
26,17,Issues list (draft).
29,17,Comments Needed -Stack Manager <i>Outsource<i>.
30,17,Letter to ENA<br>E: News and Information Guide.
31,17,Letter to Congress on Higher Gas Prices.
32,17,Comments on Draft ICAP Application.
33,17,"Market Area IT Availability - November 11, 2001."
35,17,"Meeting this week, and then again in the next week<br>
79,Market Participant  <em>Subject: EES Organization Change.
70,Market Point Certification Notice.
131,Draft s and revisions to Merger Documents - Your Comments.
434,Access to the Enron Net Works web site.
101,Draft Slides For  Friday's  Mtg. w/ Phil's  (here.
117,Draft Message Points for your Review and Comments.
132,Draft Board Position.
113,Draft - Enron to APPLE (here).
416,Letter on Retention and Severance Programs.
238,Conference Call and Web Presentation to the Houston Board of.
294,Issues Solved<br>ENSIDE News - September 17"
36,17,"Access to new yorkor wireless routers, including a.com.  We."
37,17,Letter of Recommendation.
38,17,Comments on El Paso Capacity Auction.
39,17,Access to the World Wide Web -  FREE Internet Access.
40,17,"Issues , suggestions, suggestions</oos>  Your Comments."
42,17,Issues with OAs & RTOs..
43,17,Affairs Meeting with the Research Group.
44,17,Issues meeting.
45,17,Market Based Expense Management System - Complete Now.
46,17,Access Requests (Enron-wide open.
47,17,Letter of Recommendation!.
48,17,Comments on ISO's FERC filings on reliability.
49,17,Update on Security and ClickAtHome.
50,17,"Issues , suggestions."
51,17,Access to US Energy Market!.
52,17,"Access Denied<br>Enron North America Online October 31, 2001."
53,17,Conference Rooms to discuss Weather.
55,17,Letter Request~PX/CSX.
57,17,Issues from the floor.
58,17,Letter to Bob Glynn.
60,17,Issues List-->Preliminary Team Listing.
61,17,Affairs Conference.
63,17,"Affairs Update - November 16, 2001."
64,17,Letter to Board.
65,17,Market Participant for the Year End.
66,17,"Comments on this are appreciated!.  You are being invited,."
68,17,Access to data storage.
69,17,Access Request for chris.dickson@enron.com.
70,17,"Letter from Andrew Wu, Enron Global Asset Management Corporation."
71,17,Letter to the editor.
73,17,Comments in ERRATA.
74,17,Conference room confirmation - please call with.   <em>Etag</em> 10_
75,17,Issues list - email notification.
77,17,Access Denied <edirc>Network Updates</edirc> :.
78,17,Issues in Path Manager.
79,17,Issues of Communication in the Office (for the  Office.
80,17,Affairs : RUSH RAC Response.
81,17,Conference Call in EB48C2 to discuss the Enron/Chron/Enron bid for
83,17,Issues and News on the Internet.
85,17,Issues - Comments.
86,17,"Market Maker Demo - 2nd Edition

<eod>Meritocracy: Th"
88,17,Access to the latest version of the OSS algorithm on  www.oasis.
89,17,Update to Bus Pass Information.
90,17,Letter for you all.
91,17,Market and business rates.
92,17,Affairs /Energy Management Organization Announcement.
93,17,"Conference Call tomorrow, May 11th."
94,17,"Meeting and Conference Call - Final Version (Updated) <i>

Subject: <<Concur Ex"
96,17,"Market Area IT Availability May 22, 2001."
97,17,Access Points for Non-Engineers.
98,17,Market Point Optimization Training.
100,17,Market Link -
101,17,Issues with EOL.
103,17,Conference Call today at 11:00 AM EST.
104,17,Access Rights Update.
105,17,Draft - Revised
106,17,Comments on the new Texas eTransMart website!.
107,17,"Conference Call on Mon, December 27th."
109,17,Access to the new Enron News Service
110,17,Letter on the Editorial Boards of American Newspaper.
111,17,Letter for you from David.
112,17,"Draft Declaration of Intent to Dissolve <oos>

<oos"
113,17,"Conference Call - ENE Friday, November 23rd at 9:00 am."
114,17,Issues /Questions you may be interested in.
116,17,Draft Order 2: Reliant to Cover-all.
1,18,"Points and Figures
437,Government Affairs Organization Announcement.
79,Expense Reports Awaiting Your Approval.
402,Talking points.
478,Government Affairs Org Chart (02/28/2000 12:51:30 P
199,Points & Figures.
63,Expense Reports Awaiting Your Approval.
84,Expense Report Receipts Not Received.
307,Regulatory update.
9,Concur Expense Account - Enron's new $200"
3,18,Government Affairs - The Americas September 11th Workshop.
5,18,Update !  Our newest student.   You are invited!.
6,18,"Meeting of the NERC Operations Group - January 23, 2002."
7,18,Talking points on gas.
8,18,Concur Expense Report.
9,18,Affairs /Energy Issues.
10,18,Government Affairs Meeting.
11,18,Update to Security Bulletin Notification-
12,18,Points for the week of March 15-18.
14,18,"Regulatory Alert Posted November 14, 2001."
15,18,Government Affairs.
16,18,Affairs : Your Role in the Market.
17,18,Government Affairs Report on Europe.
20,18,Government Affairs Meetings and Activities.
21,18,Affairs /Enron Networks News- 11/15/01.
22,18,Talking points on natural gas in CA.
24,18,Concur Expense (XMS) Logon Instructions - REMINDER.
25,18,Talking points on gas & power prices  May 31.
26,18,Concur Expense (XMS) Common Questions <o>.
27,18,Concur Expense Report for EOD.
29,18,Document Preservation <oome>OOME</oome> <oome>P
30,18,Document for Fwd: eos <b>The best part</b> -.
31,18,Meeting Request <os> <oldos>.
32,18,Update on Virus Protection.
34,18,Government Affairs Dept. Report - 10/25/01.
35,18,Talking Points re CPUC investigation.
